"164","164","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"165","165","BNBl","LR","M","1","1","0","0","0","0.15118043404507","0.042701092353525","1","1","0","0"
"166","166","NB-DFM/NB-DFM/SNS","LR","M","3","2","2","1.5","0.012820512820513","1.1373506604634","0.00094868301688133","0.00078280080382794","0.66666666666667","0.44983062131903","0"
"167","167","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"168","168","NB-SFM","L","F","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"169","169","NB-SFM/NB-SFM","R","F","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"170","170","SNS","R","F","1","1","0","0","0","0.15501520530221","0.042701092353525","1","1","0","0"
"171","171","BNBl/BNBl/BNBl/NB-SFM/NSU","R","F","5","3","3","1.6666666666667","0.019230769230769","0.98270824801732","3.8895220837997e-8","1.3221070528489e-10","0.6","0.15611596046754","0"
"172","172","SFM/SFM","LR","M","2","1","1","2","0.0064102564102564","0.93417353464107","0.04018013776408","0.082150858849888","0.5","0.29620153733978","0"
"173","173","SNS","LR","M","1","1","0","0","0","0.15501520530221","0.042701092353525","1","1","0","0"
"174","174","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"175","175","NB-DFM/SFM","LR","M","2","2","1","2","0.0064102564102564","0.95825449490112","0.049874764026925","0.027632561613144","1","0.14306722520443","0"
"176","176","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"177","177","NSND","LR","M","1","1","0","0","0","0.20888842571417","0.045680238331678","1","1","0","0"
"178","178","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"179","179","SFM","LR","M","1","1","0","0","0","0.46708676732054","0.1708043694141","1","1","0","0"
"180","180","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"181","181","NB-DFM/NB-SFM/NSND/NB-SFM/NB-SFM/UFM","LR","M","6","4","5","1.2","0.032051282051282","2.3518549540814","0.000016936116476504","1.9267260131145e-8","0.66666666666667","0.9507393648879","0"
"182","182","NB-SFM/SFM/SFM","LR","M","3","2","2","1.5","0.012820512820513","1.4633404805232","0.019606438425262","0.0059205062576656","0.66666666666667","0.56966503963808","0"
"183","183","NSND/NB-SFM/NB-SFM","LR","M","3","2","2","1.5","0.012820512820513","1.2672223174784","0.0048962569705042","0.0040024072449372","0.66666666666667","0.5420624258829","0"
"184","184","NB-SFM/SFM","LR","M","2","2","1","2","0.0064102564102564","0.99625371320265","0.086434017283196","0.072068707991038","1","0.2734635022983","0"
"185","185","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"186","186","NB-DFM/SFM/SFM","L","F","3","2","2","1.5","0.012820512820513","1.4253412622217","0.011313444875117","0.0022700386687422","0.66666666666667","0.4392687625442","0"
"187","187","NB-DFM/NB-DFM/NSND/NB-SFM/NB-SFM/NB-DFM","L","F","6","3","5","1.2","0.032051282051282","2.7407255002202","0.00011026540900636","2.3181438776835e-7","0.5","1.1810482878278","0"
"188","188","NSNS/NB-SFM/NB-SFM/NB-SFM/NB-SFM/NB-SFM/NB-SFM","L","F","7","2","2","3.5","0.012820512820513","3.2625343214032","0.000012963877131159","3.6593643514037e-7","0.28571428571429","2.0201330452803","0"
"189","189","NSND/NB-SFM","LR","M","2","2","1","2","0.0064102564102564","0.73805537159628","0.015558664281907","0.029126213592233","1","0.14858848620763","0"
"190","190","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"191","191","NB-SFM/NB-SFM/NB-SFM/SFM","LR","M","4","2","2","2","0.012820512820513","2.0545876049669","0.0082091081362761","0.0013608843768044","0.5","1.0604113816488","0"
"192","192","SFM","LR","M","1","1","0","0","0","0.46708676732054","0.1708043694141","1","1","0","0"
"193","193","NB-SFM/NB-DFM","LR","M","2","2","1","2","0.0064102564102564","1.0203346734627","0.085766573134291","0.027259148618372","1","0.14166894888366","0"
"194","194","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"195","195","NB-SFM/NB-SFM/NB-DFM/SFM","LR","M","4","3","3","1.3333333333333","0.019230769230769","2.0165883866653","0.006625625348568","0.00010350722859171","0.75","0.67821011376335","0"
"196","196","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"197","197","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"198","198","NB-DFM","LR","M","1","1","0","0","0","0.49116772758059","0.21201588877855","1","1","0","0"
"199","199","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"200","200","NB-SFM","R","F","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
